PREDICTION_SCORE,FILEPATH,POINT_NO,REEF_NAME,PREDICTION,Y,X
0.527907,NT/Havannah Island MMP2 2m/Transect10/P4062773.JPG,4,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.25
0.976871,NT/Havannah Island MMP2 2m/Transect10/P4062776.JPG,1,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.25
0.99755,NT/Havannah Island MMP2 2m/Transect10/P4062775.JPG,1,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.25
0.841384,NT/Havannah Island MMP2 2m/Transect10/P4062771.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.405266,NT/Havannah Island MMP2 2m/Transect10/P4062772.JPG,5,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.75
0.988989,NT/Havannah Island MMP2 2m/Transect10/P4062778.JPG,5,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.75
0.971436,NT/Havannah Island MMP2 2m/Transect10/P4062772.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.906092,NT/Havannah Island MMP2 2m/Transect10/P4062779.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.640521,NT/Havannah Island MMP2 2m/Transect10/P4062780.JPG,1,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.25
0.442051,NT/Havannah Island MMP2 2m/Transect10/P4062780.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.737358,NT/Havannah Island MMP2 2m/Transect10/P4062777.JPG,1,Havannah Island MMP2 2m,HARD CORAL,0.25,0.25
0.644258,NT/Havannah Island MMP2 2m/Transect10/P4062774.JPG,5,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.75
0.464029,NT/Havannah Island MMP2 2m/Transect10/P4062773.JPG,2,Havannah Island MMP2 2m,SPONGE,0.25,0.75
0.579072,NT/Havannah Island MMP2 2m/Transect10/P4062772.JPG,1,Havannah Island MMP2 2m,ABIOTIC,0.25,0.25
0.671063,NT/Havannah Island MMP2 2m/Transect10/P4062778.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.870471,NT/Havannah Island MMP2 2m/Transect10/P4062777.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.979775,NT/Havannah Island MMP2 2m/Transect10/P4062779.JPG,4,Havannah Island MMP2 2m,HARD CORAL,0.75,0.25
0.395406,NT/Havannah Island MMP2 2m/Transect10/P4062771.JPG,3,Havannah Island MMP2 2m,SOFT CORAL,0.5,0.5
0.643653,NT/Havannah Island MMP2 2m/Transect10/P4062778.JPG,1,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.25
0.873725,NT/Havannah Island MMP2 2m/Transect10/P4062774.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.637045,NT/Havannah Island MMP2 2m/Transect10/P4062770.JPG,3,Havannah Island MMP2 2m,SOFT CORAL,0.5,0.5
0.626949,NT/Havannah Island MMP2 2m/Transect10/P4062779.JPG,1,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.25
0.981183,NT/Havannah Island MMP2 2m/Transect10/P4062774.JPG,1,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.25
0.619704,NT/Havannah Island MMP2 2m/Transect10/P4062771.JPG,5,Havannah Island MMP2 2m,ABIOTIC,0.75,0.75
0.693366,NT/Havannah Island MMP2 2m/Transect10/P4062775.JPG,4,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.25
0.917454,NT/Havannah Island MMP2 2m/Transect10/P4062770.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.651402,NT/Havannah Island MMP2 2m/Transect10/P4062775.JPG,5,Havannah Island MMP2 2m,HARD CORAL,0.75,0.75
0.536905,NT/Havannah Island MMP2 2m/Transect10/P4062780.JPG,3,Havannah Island MMP2 2m,SOFT CORAL,0.5,0.5
0.873852,NT/Havannah Island MMP2 2m/Transect10/P4062777.JPG,5,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.75
0.910382,NT/Havannah Island MMP2 2m/Transect10/P4062773.JPG,3,Havannah Island MMP2 2m,SOFT CORAL,0.5,0.5
0.795362,NT/Havannah Island MMP2 2m/Transect10/P4062779.JPG,5,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.75
0.965866,NT/Havannah Island MMP2 2m/Transect10/P4062770.JPG,1,Havannah Island MMP2 2m,HARD CORAL,0.25,0.25
0.8135,NT/Havannah Island MMP2 2m/Transect10/P4062777.JPG,4,Havannah Island MMP2 2m,ALGAE,0.75,0.25
0.947571,NT/Havannah Island MMP2 2m/Transect10/P4062771.JPG,1,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.25
0.976943,NT/Havannah Island MMP2 2m/Transect10/P4062778.JPG,4,Havannah Island MMP2 2m,HARD CORAL,0.75,0.25
0.79694,NT/Havannah Island MMP2 2m/Transect10/P4062780.JPG,4,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.25
0.346471,NT/Havannah Island MMP2 2m/Transect10/P4062772.JPG,2,Havannah Island MMP2 2m,ALGAE,0.25,0.75
0.990653,NT/Havannah Island MMP2 2m/Transect10/P4062777.JPG,3,Havannah Island MMP2 2m,SOFT CORAL,0.5,0.5
0.92287,NT/Havannah Island MMP2 2m/Transect10/P4062770.JPG,5,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.75
0.980763,NT/Havannah Island MMP2 2m/Transect10/P4062779.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.555859,NT/Havannah Island MMP2 2m/Transect10/P4062771.JPG,4,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.25
0.672998,NT/Havannah Island MMP2 2m/Transect10/P4062775.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.900284,NT/Havannah Island MMP2 2m/Transect10/P4062778.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.66179,NT/Havannah Island MMP2 2m/Transect10/P4062774.JPG,4,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.25
0.483039,NT/Havannah Island MMP2 2m/Transect10/P4062773.JPG,5,Havannah Island MMP2 2m,HARD CORAL,0.75,0.75
0.787755,NT/Havannah Island MMP2 2m/Transect10/P4062776.JPG,4,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.25
0.430346,NT/Havannah Island MMP2 2m/Transect10/P4062776.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.520791,NT/Havannah Island MMP2 2m/Transect10/P4062776.JPG,5,Havannah Island MMP2 2m,ALGAE,0.75,0.75
0.325166,NT/Havannah Island MMP2 2m/Transect10/P4062780.JPG,5,Havannah Island MMP2 2m,SPONGE,0.75,0.75
0.880522,NT/Havannah Island MMP2 2m/Transect10/P4062772.JPG,4,Havannah Island MMP2 2m,OTHER,0.75,0.25
0.774449,NT/Havannah Island MMP2 2m/Transect10/P4062773.JPG,1,Havannah Island MMP2 2m,ALGAE,0.25,0.25
0.95776,NT/Havannah Island MMP2 2m/Transect10/P4062775.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.998311,NT/Havannah Island MMP2 2m/Transect10/P4062776.JPG,2,Havannah Island MMP2 2m,HARD CORAL,0.25,0.75
0.298053,NT/Havannah Island MMP2 2m/Transect10/P4062770.JPG,4,Havannah Island MMP2 2m,OTHER,0.75,0.25
0.971294,NT/Havannah Island MMP2 2m/Transect3/P4063195.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.604037,NT/Havannah Island MMP2 2m/Transect3/P4063184.JPG,1,Havannah Island MMP2 2m,ALGAE,0.25,0.25
0.832585,NT/Havannah Island MMP2 2m/Transect3/P4063191.JPG,3,Havannah Island MMP2 2m,SOFT CORAL,0.5,0.5
0.887161,NT/Havannah Island MMP2 2m/Transect3/P4063190.JPG,5,Havannah Island MMP2 2m,ABIOTIC,0.75,0.75
0.601043,NT/Havannah Island MMP2 2m/Transect3/P4063191.JPG,4,Havannah Island MMP2 2m,ABIOTIC,0.75,0.25
0.480508,NT/Havannah Island MMP2 2m/Transect3/P4063189.JPG,5,Havannah Island MMP2 2m,ALGAE,0.75,0.75
0.675523,NT/Havannah Island MMP2 2m/Transect3/P4063193.JPG,5,Havannah Island MMP2 2m,SPONGE,0.75,0.75
0.98829,NT/Havannah Island MMP2 2m/Transect3/P4063180.JPG,4,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.25
0.763603,NT/Havannah Island MMP2 2m/Transect3/P4063193.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.985132,NT/Havannah Island MMP2 2m/Transect3/P4063181.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.469125,NT/Havannah Island MMP2 2m/Transect3/P4063180.JPG,3,Havannah Island MMP2 2m,OTHER,0.5,0.5
0.446228,NT/Havannah Island MMP2 2m/Transect3/P4063180.JPG,1,Havannah Island MMP2 2m,ALGAE,0.25,0.25
0.474511,NT/Havannah Island MMP2 2m/Transect3/P4063190.JPG,4,Havannah Island MMP2 2m,ALGAE,0.75,0.25
0.817579,NT/Havannah Island MMP2 2m/Transect3/P4063192.JPG,2,Havannah Island MMP2 2m,ALGAE,0.25,0.75
0.644572,NT/Havannah Island MMP2 2m/Transect3/P4063192.JPG,4,Havannah Island MMP2 2m,ALGAE,0.75,0.25
0.935454,NT/Havannah Island MMP2 2m/Transect3/P4063182.JPG,4,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.25
0.50458,NT/Havannah Island MMP2 2m/Transect3/P4063189.JPG,2,Havannah Island MMP2 2m,ALGAE,0.25,0.75
0.591423,NT/Havannah Island MMP2 2m/Transect3/P4063181.JPG,1,Havannah Island MMP2 2m,OTHER,0.25,0.25
0.832996,NT/Havannah Island MMP2 2m/Transect3/P4063181.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.836308,NT/Havannah Island MMP2 2m/Transect3/P4063193.JPG,4,Havannah Island MMP2 2m,HARD CORAL,0.75,0.25
0.884748,NT/Havannah Island MMP2 2m/Transect3/P4063185.JPG,4,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.25
0.58122,NT/Havannah Island MMP2 2m/Transect3/P4063191.JPG,1,Havannah Island MMP2 2m,ABIOTIC,0.25,0.25
0.592255,NT/Havannah Island MMP2 2m/Transect3/P4063185.JPG,1,Havannah Island MMP2 2m,ALGAE,0.25,0.25
0.733301,NT/Havannah Island MMP2 2m/Transect3/P4063184.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.391807,NT/Havannah Island MMP2 2m/Transect3/P4063189.JPG,3,Havannah Island MMP2 2m,SOFT CORAL,0.5,0.5
0.541298,NT/Havannah Island MMP2 2m/Transect3/P4063182.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.714838,NT/Havannah Island MMP2 2m/Transect3/P4063185.JPG,2,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.75
0.716654,NT/Havannah Island MMP2 2m/Transect3/P4063193.JPG,1,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.25
0.49899,NT/Havannah Island MMP2 2m/Transect3/P4063190.JPG,1,Havannah Island MMP2 2m,ALGAE,0.25,0.25
0.362927,NT/Havannah Island MMP2 2m/Transect3/P4063180.JPG,2,Havannah Island MMP2 2m,HARD CORAL,0.25,0.75
0.596388,NT/Havannah Island MMP2 2m/Transect3/P4063187.JPG,2,Havannah Island MMP2 2m,HARD CORAL,0.25,0.75
0.94705,NT/Havannah Island MMP2 2m/Transect3/P4063192.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.374868,NT/Havannah Island MMP2 2m/Transect3/P4063183.JPG,4,Havannah Island MMP2 2m,ALGAE,0.75,0.25
0.83541,NT/Havannah Island MMP2 2m/Transect3/P4063193.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.488731,NT/Havannah Island MMP2 2m/Transect3/P4063191.JPG,5,Havannah Island MMP2 2m,ALGAE,0.75,0.75
0.498181,NT/Havannah Island MMP2 2m/Transect3/P4063180.JPG,5,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.75
0.963523,NT/Havannah Island MMP2 2m/Transect3/P4063190.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.660782,NT/Havannah Island MMP2 2m/Transect3/P4063195.JPG,5,Havannah Island MMP2 2m,ALGAE,0.75,0.75
0.439586,NT/Havannah Island MMP2 2m/Transect3/P4063184.JPG,4,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.25
0.456236,NT/Havannah Island MMP2 2m/Transect3/P4063182.JPG,2,Havannah Island MMP2 2m,ALGAE,0.25,0.75
0.999128,NT/Havannah Island MMP2 2m/Transect3/P4063185.JPG,3,Havannah Island MMP2 2m,SOFT CORAL,0.5,0.5
0.464452,NT/Havannah Island MMP2 2m/Transect3/P4063190.JPG,2,Havannah Island MMP2 2m,ALGAE,0.25,0.75
0.713067,NT/Havannah Island MMP2 2m/Transect3/P4063183.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.878094,NT/Havannah Island MMP2 2m/Transect3/P4063192.JPG,1,Havannah Island MMP2 2m,ABIOTIC,0.25,0.25
0.600734,NT/Havannah Island MMP2 2m/Transect3/P4063189.JPG,4,Havannah Island MMP2 2m,ALGAE,0.75,0.25
0.578417,NT/Havannah Island MMP2 2m/Transect3/P4063183.JPG,2,Havannah Island MMP2 2m,ALGAE,0.25,0.75
0.524294,NT/Havannah Island MMP2 2m/Transect3/P4063195.JPG,4,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.25
0.801879,NT/Havannah Island MMP2 2m/Transect3/P4063181.JPG,4,Havannah Island MMP2 2m,ALGAE,0.75,0.25
0.62767,NT/Havannah Island MMP2 2m/Transect3/P4063184.JPG,5,Havannah Island MMP2 2m,ALGAE,0.75,0.75
0.276955,NT/Havannah Island MMP2 2m/Transect3/P4063183.JPG,1,Havannah Island MMP2 2m,ALGAE,0.25,0.25
0.380642,NT/Havannah Island MMP2 2m/Transect3/P4063192.JPG,5,Havannah Island MMP2 2m,ABIOTIC,0.75,0.75
0.509579,NT/Havannah Island MMP2 2m/Transect3/P4063184.JPG,3,Havannah Island MMP2 2m,SOFT CORAL,0.5,0.5
0.542325,NT/Havannah Island MMP2 2m/Transect3/P4063182.JPG,1,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.25
0.427789,NT/Havannah Island MMP2 2m/Transect3/P4063195.JPG,3,Havannah Island MMP2 2m,HARD CORAL,0.5,0.5
0.726,NT/Havannah Island MMP2 2m/Transect3/P4063187.JPG,4,Havannah Island MMP2 2m,ALGAE,0.75,0.25
0.857683,NT/Havannah Island MMP2 2m/Transect3/P4063182.JPG,5,Havannah Island MMP2 2m,ALGAE,0.75,0.75
0.752909,NT/Havannah Island MMP2 2m/Transect3/P4063183.JPG,5,Havannah Island MMP2 2m,SOFT CORAL,0.75,0.75
0.799498,NT/Havannah Island MMP2 2m/Transect3/P4063195.JPG,1,Havannah Island MMP2 2m,SOFT CORAL,0.25,0.25
0.916448,NT/Havannah Island MMP2 2m/Transect3/P4063181.JPG,5,Havannah Island MMP2 2m,ALGAE,0.75,0.75
0.501646,NT/Havannah Island MMP2 2m/Transect3/P4063189.JPG,1,Havannah Island MMP2 2m,ABIOTIC,0.25,0.25
0.412425,NT/Havannah Island MMP2 2m/Transect3/P4063191.JPG,2,Havannah Island MMP2 2m,SPONGE,0.25,0.75
0.996414,NT/Havannah Island MMP2 2m/Transect3/P4063185.JPG,5,Havannah Island MMP2 2m,HARD CORAL,0.75,0.75
0.823421,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215600.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.25
0.46092,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215608.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.75,0.75
0.92134,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215599.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.25
0.407319,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215598.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.75,0.25
0.902089,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215610.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.25,0.25
0.487403,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215601.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.75,0.75
0.441412,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215596.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.75,0.75
0.982484,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215591 J2.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.75,0.25
0.620645,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215611.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.5,0.5
0.892276,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215603.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.75,0.75
0.99333,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215598.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.25,0.25
0.922373,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215608.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.75,0.25
0.596685,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215591 J2.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.5,0.5
0.891058,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215598.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.5,0.5
0.907438,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215600.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.75,0.75
0.973637,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215610.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.75,0.75
0.499218,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215600.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.5,0.5
0.379651,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215601.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.845665,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215603.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.75,0.25
0.956899,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215601.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.25,0.25
0.932525,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215596.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.5,0.5
0.952694,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215591 J2.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.25,0.25
0.895098,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215610.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,OTHER,0.5,0.5
0.94289,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215601.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.5,0.5
0.30223,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215598.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.25,0.75
0.885743,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215600.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.75,0.25
0.416995,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215596.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,OTHER,0.25,0.25
0.903602,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215599.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.5,0.5
0.795701,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215600.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.868091,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215601.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.75,0.25
0.931212,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215598.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.75,0.75
0.874446,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215608.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.25
0.352543,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215610.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.75,0.25
0.885358,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215607.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.75,0.25
0.707668,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215608.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.5,0.5
0.955989,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215599.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.75,0.25
0.884492,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215611.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.556674,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215591 J2.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.25,0.75
0.544758,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215611.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.25
0.974653,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215603.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.5,0.5
0.999067,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215603.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.25,0.25
0.752667,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215599.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,OTHER,0.75,0.75
0.396158,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215591 J2.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.75,0.75
0.691432,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215607.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.999627,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215603.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.955913,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215611.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.75,0.25
0.82131,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215607.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.75,0.75
0.881017,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215608.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.958547,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215610.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.874647,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215596.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.76624,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215599.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.582838,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215607.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.25
0.407871,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215596.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.75,0.25
0.519181,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect1/P4215607.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.5,0.5
0.497465,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215480.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.999568,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215479.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.75,0.25
0.497129,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215467.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.5,0.5
0.93057,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215484.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.746548,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215484.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.75,0.75
0.662711,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215486.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.5,0.5
0.631846,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215489.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.5,0.5
0.942036,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215476.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,HARD CORAL,0.5,0.5
0.404364,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215478.JPG,4,Arlington NE Flank LTMP1_K4 8.2m,SPONGE,0.75,0.25
0.578859,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215478.JPG,3,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.5,0.5
0.89457,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215476.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.75
0.800666,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215480.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.25,0.25
0.981099,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215484.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.25
0.52904,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215478.JPG,5,Arlington NE Flank LTMP1_K4 8.2m,SPONGE,0.75,0.75
0.996414,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215479.JPG,2,Arlington NE Flank LTMP1_K4 8.2m,SOFT CORAL,0.25,0.75
0.985394,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215467.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.25
0.878401,NT/Arlington NE Flank LTMP1_K4 8.2m/Transect7/P4215489.JPG,1,Arlington NE Flank LTMP1_K4 8.2m,ALGAE,0.25,0.25
